show_id,Title,Year,Age,IMDb,Rotten Tomatoes
1980,Line of Duty,2012,18+,8.6,97%
1981,Bones,2005,16+,7.8,90%
1982,Steins;Gate,2011,16+,8.8,100%
1983,The Killing,2011,18+,8.2,69%
1984,The Good Doctor,2017,16+,8.2,
1985,Preacher,2016,18+,8,87%
1986,The Orville,2017,16+,8,65%
1987,Peep show,2003,18+,8.6,96%
1988,Desperate Housewives,2004,7+,7.4,72%
1989,RuPaul's Drag Race,2009,16+,8.5,83%
1990,Battlestar Galactica,2004,16+,8.6,82%
1991,Over the Garden Wall,2014,7+,8.8,88%
1992,Revenge,2011,16+,7.8,69%
1993,Tokyo Ghoul,2014,18+,7.9,100%
1994,Superstore,2015,16+,7.8,92%
1995,Lie to Me,2009,16+,8,78%
1996,One Piece,1999,7+,8.7,
1997,Spaced,1999,18+,8.6,100%
1998,12 Monkeys,2015,16+,7.7,88%
1999,Blue Bloods,2010,16+,7.5,91%
2000,Devs,2020,18+,7.8,81%
2001,The Rookie,2018,16+,8.1,68%
2002,DAVE,2020,18+,8.4,62%
2003,Younger,2015,16+,7.8,99%
2004,Food Wars! Shokugeki no Soma,2015,18+,8.3,
2005,Smallville,2001,7+,7.4,78%
2006,Dirk Gently's Holistic Detective Agency,2016,16+,8.3,85%
2007,Broad City,2014,18+,8.4,99%
2008,Workaholics,2011,18+,8.1,86%
2009,Dead Like Me,2003,16+,8.1,87%
2010,Nathan For You,2013,16+,8.8,97%
2011,Angel,1999,7+,7.9,88%
2012,Timeless,2016,7+,7.7,91%
2013,Castle Rock,2018,18+,7.6,87%
2014,Fresh Off the Boat,2015,7+,7.8,94%
2015,You're the Worst,2014,18+,8.1,95%
2016,The Affair,2014,18+,7.9,86%
2017,Elfen Lied,2004,18+,8,100%
2018,The Last Ship,2014,16+,7.5,83%
2019,Everybody Hates Chris,2005,7+,7.4,95%
2020,Raising Hope,2010,16+,8,96%
2021,Boston Legal,2004,16+,8.4,86%
2022,Cowboy Bebop,1998,18+,8.9,
2023,The Terror,2018,18+,8,87%
2024,Stargate SG-1,1997,7+,8.4,
2025,Future Man,2017,18+,7.8,91%
2026,Inside No. 9,2014,18+,8.5,100%
2027,Zoey's Extraordinary Playlist,2020,16+,8.1,74%
2028,The Strain,2014,18+,7.3,79%
2029,The Venture Bros.,2004,18+,8.5,92%
2030,Demon Slayer: Kimetsu no Yaiba,2019,18+,8.8,
2031,The League,2009,18+,8.2,81%
2032,Parenthood,2010,7+,8.2,88%
2033,Samurai Champloo,2004,18+,8.5,88%
2034,Mrs. America,2020,18+,7.5,96%
2035,Marvel's Runaways,2017,16+,7,87%
2036,Please Like Me,2013,18+,8.5,100%
2037,My Name Is Earl,2005,16+,7.7,82%
2038,Little Fires Everywhere,2020,18+,7.7,77%
2039,The Act,2019,18+,8,89%
2040,Dollhouse,2009,16+,7.7,72%
2041,Southland,2009,16+,8.4,87%
2042,Dragon Ball,1986,16+,8.5,
2043,Damages,2007,18+,8.1,91%
2044,Looking for Alaska,2019,18+,8.1,92%
2045,American Dad!,2005,16+,7.3,
2046,Legend of the Seeker,2008,16+,7.6,42%
2047,The Exorcist,2016,16+,8.1,89%
2048,Awkward.,2011,16+,7.5,78%
2049,Brockmire,2017,18+,8.1,98%
2050,High Fidelity,2020,18+,7.6,85%
2051,Better Things,2016,7+,7.7,97%
2052,Happy Endings,2011,16+,7.7,78%
2053,Fear the Walking Dead,2015,18+,6.9,73%
2054,TRIGUN,1998,7+,8.3,100%
2055,In the Flesh,2013,18+,8,97%
2056,The Bridge,2011,18+,8.6,
2057,Chicago P.D.,2014,16+,8.1,
2058,Better Off Ted,2009,7+,8.2,89%
2059,The Gifted,2017,16+,7.4,79%
2060,Lethal Weapon,2016,16+,7.9,89%
2061,The Last Man on Earth,2015,16+,7.3,84%
2062,Chicago Fire,2012,16+,7.9,
2063,Sleepy Hollow,2013,16+,7.4,77%
2064,Rescue Me,2004,18+,8.3,89%
2065,Horace and Pete,2016,18+,8.5,96%
2066,Snowfall,2017,18+,8,81%
2067,Shadowhunters,2016,16+,6.6,76%
2068,Top of the Lake,2013,18+,7.5,82%
2069,Prime Suspect,1991,18+,8.4,100%
2070,Deutschland,2015,18+,8.1,94%
2071,Rizzoli & Isles,2010,16+,7.6,72%
2072,Stargate Universe,2009,16+,7.6,70%
2073,Key & Peele,2012,18+,8.3,97%
2074,The Mighty Boosh,2004,16+,8.3,100%
2075,Blindspot,2015,16+,7.4,
2076,Stumptown,2019,16+,7.5,92%
2077,The Mindy Project,2012,16+,7.4,86%
2078,Empire,2015,16+,7.4,84%
2079,Quantum Leap,1989,7+,8.1,
2080,The Librarians,2014,16+,7.3,89%
2081,The Middle,2009,7+,7.5,
2082,The Resident,2018,16+,7.6,
2083,Manifest,2018,16+,7.2,57%
2084,Saturday Night Live,1975,16+,8.1,
2085,Survivor,2000,7+,7.2,
2086,Nip/Tuck,2003,18+,7.6,75%
2087,New Amsterdam,2018,16+,8.1,34%
2088,Hellsing Ultimate,2006,18+,8.3,80%
2089,Steven Universe,2013,7+,8.2,
2090,Drake & Josh,2004,7+,7.7,
2091,Ugly Betty,2006,7+,6.5,97%
2092,black-ish,2014,7+,7.1,91%
2093,Marvel's Cloak & Dagger,2018,16+,6.7,87%
2094,Wilfred,2011,18+,7.8,83%
2095,Catch-22,2019,18+,7.8,84%
2096,Stargate Atlantis,2004,7+,8.1,
2097,M*A*S*H,1972,7+,8.4,
2098,Invader Zim,2001,7+,8.3,100%
2099,For Life,2020,16+,7.5,86%
2100,Wayward Pines,2015,16+,7.4,61%
2101,Sailor Moon,1992,16+,7.7,90%
2102,Home Movies,1999,7+,8,100%
2103,Mr Inbetween,2018,18+,8.3,95%
2104,Mayans M.C.,2018,18+,7.5,86%
2105,The Unit,2006,16+,8.1,84%
2106,I Love Lucy,1951,all,8.4,
2107,Nashville,2012,7+,7.7,90%
2108,NYPD Blue,1993,18+,7.5,84%
2109,Ramy,2019,18+,8,97%
2110,Don't Trust the B---- in Apartment 23,2012,16+,7.3,85%
2111,MythBusters,2003,7+,8.3,
2112,The Goldbergs,2013,7+,8.1,
2113,Letterkenny,2016,18+,8.7,
2114,Cougar Town,2009,7+,6.9,89%
2115,Regular Show,2010,7+,8.4,
2116,Motherland: Fort Salem,2020,16+,6.9,58%
2117,Bunheads,2012,16+,7.6,100%
2118,CSI: Crime Scene Investigation,2000,16+,7.6,
2119,One Tree Hill,2003,16+,7.6,
2120,Afro Samurai,2007,18+,7.7,100%
2121,Graceland,2013,16+,7.7,86%
2122,Scream Queens,2015,16+,7.1,75%
2123,Genius,2017,7+,8.4,70%
2124,The Looming Tower,2018,18+,8,88%
2125,The Promised Neverland,2019,18+,8.8,
2126,Pinky and the Brain,1995,all,7.9,75%
2127,Married... with Children,1987,7+,8,
2128,Last Man Standing,2011,16+,7.6,
2129,Emergence,2019,16+,7.2,94%
2130,Terriers,2010,18+,8.4,92%
2131,UnREAL,2015,18+,7.8,82%
2132,Blackadder,1983,7+,8.1,
2133,The Hitchhiker's Guide to the Galaxy,1981,7+,8,67%
2134,Witches of East End,2013,16+,7.6,65%
2135,The Wonder Years,1988,7+,8.3,
2136,Robot Chicken,2005,18+,7.7,
2137,Harlots,2017,18+,7.7,98%
2138,Good Behavior,2016,16+,8.1,78%
2139,The Golden Girls,1985,7+,7.9,
2140,RuPaul's Drag Race All Stars,2012,16+,8.6,70%
2141,Will & Grace,1998,16+,7.2,
2142,The Outer Limits,1963,7+,8.2,91%
2143,Salem,2014,18+,7.1,82%
2144,The Hot Zone,2019,16+,7.3,90%
2145,Baskets,2016,18+,7.5,92%
2146,Make It or Break It,2009,16+,7.5,79%
2147,The Great,2020,,7.8,81%
2148,Sliders,1995,7+,7.4,
2149,The Amazing World of Gumball,2011,7+,8.2,
2150,A Million Little Things,2018,16+,7.9,53%
2151,Man Seeking Woman,2015,18+,7.7,93%
2152,Wu-Tang: An American Saga,2019,18+,8.3,80%
2153,Ally McBeal,1997,16+,6.8,61%
2154,Siren,2018,16+,7,
2155,The Detour,2016,7+,7.7,90%
2156,Kaguya-sama: Love is War,2019,16+,8.1,
2157,My Mad Fat Diary,2013,16+,8.4,95%
2158,High School DxD,2012,18+,7.6,
2159,Face Off,2011,7+,8.2,
2160,Mom,2013,16+,7.2,
2161,Full House,1987,all,6.7,
2162,ER,1994,16+,7.7,
2163,PEN15,2019,18+,7.9,93%
2164,Roseanne,1988,7+,7,76%
2165,Touch,2012,7+,7.4,68%
2166,Sesame Street,1969,all,8.1,
2167,Hell's Kitchen,2005,16+,7.1,
2168,Shark Tank,2009,7+,7.6,
2169,The Baker and the Beauty,2020,7+,7.1,86%
2170,The Amazing Race,2001,7+,7.6,
2171,Daria,1997,16+,8,
2172,War and Peace,2016,16+,8.2,
2173,SIX,2017,18+,7.3,62%
2174,Legit,2013,18+,8.2,96%
2175,Star vs. the Forces of Evil,2015,7+,8,
2176,The Brady Bunch,1969,all,6.7,77%
2177,Chicago Med,2015,16+,7.5,
2178,Ghost Adventures,2008,7+,7.5,
2179,Body of Proof,2011,16+,7.1,76%
2180,Roots,2016,16+,7.9,96%
2181,Ghost Whisperer,2005,7+,6.3,
2182,Digimon Adventure,1999,7+,7.3,
2183,Whitechapel,2009,7+,7.9,75%
2184,Tyrant,2014,18+,7.8,60%
2185,Breeders,2020,18+,7.1,83%
2186,Ben 10,2005,7+,7.2,
2187,Alfred Hitchcock Presents,1955,16+,8.5,
2188,Solar Opposites,2020,18+,8.2,
2189,Everything's Gonna Be Okay,2020,16+,7,94%
2190,Roswell,1999,16+,7.5,
2191,Casual,2015,16+,7.5,92%
2192,Psycho-Pass,2012,16+,8.2,
2193,Boruto: Naruto Next Generations,2017,16+,7.1,
2194,Battlestar Galactica,1978,7+,7.2,33%
2195,Chance,2016,16+,7.7,75%
2196,Shameless,2004,18+,8,
2197,Yu Yu Hakusho,1992,16+,8.4,100%
2198,Jane Eyre,2006,7+,8.3,
2199,Dexter's Laboratory,1996,all,7.9,
2200,WWE Raw,1993,7+,7.8,
2201,Pretty Little Liars: The Perfectionists,2019,16+,7.1,100%
2202,Greek,2007,16+,7.5,75%
2203,Flashpoint,2008,16+,7.7,
2204,The Wrong Mans,2013,18+,7.8,95%
2205,Legends,2014,16+,7.5,56%
2206,Black Clover,2017,16+,8,
2207,Shrill,2019,18+,7.4,87%
2208,Underground,2016,18+,7.7,96%
2209,The Path,2016,18+,7.3,77%
2210,Lodge 49,2018,16+,7.5,93%
2211,King of the Hill,1997,7+,7.3,
2212,Deadliest Catch,2005,7+,7.8,
2213,Angie Tribeca,2016,16+,7,96%
2214,Prodigal Son,2019,16+,8.2,54%
2215,Single Parents,2018,7+,7,75%
2216,S.W.A.T.,2017,16+,7,
2217,Doc Martin,2004,7+,8.3,
2218,Trust,2018,18+,7.5,78%
2219,The Fairly OddParents,2001,all,7.2,
2220,The Glades,2010,16+,7.5,59%
2221,Top Chef,2006,16+,7.5,
2222,10 Things I Hate About You,2009,16+,7.3,88%
2223,Teenage Mutant Ninja Turtles,2012,7+,7.8,
2224,Das Boot,2018,,7.3,85%
2225,Hey Arnold!,1996,all,7.6,
2226,NOS4A2,2019,16+,6.7,68%
2227,Baby Daddy,2012,16+,7.3,
2228,Happy Days,1974,7+,7.4,
2229,Murdoch Mysteries,2008,7+,8.1,
2230,Brothers and Sisters,2006,16+,7.3,
2231,Alone,2015,16+,8.4,
2232,Twisted,2013,16+,7.3,73%
2233,Making It,2018,7+,7.9,100%
2234,Queen Sugar,2016,16+,7.7,97%
2235,Miranda,2009,7+,8.1,
2236,Mary Kills People,2017,18+,7.5,100%
2237,Leah Remini: Scientology and the Aftermath,2016,16+,9.1,
2238,America's Next Top Model,2003,7+,5.5,
2239,I Am the Night,2019,7+,7,74%
2240,Holey Moley,2019,7+,6.7,91%
2241,Kamisama Kiss,2012,7+,8.1,
2242,Rascal Does Not Dream of Bunny Girl Senpai,2018,16+,8,
2243,The Legend of the Blue Sea,2016,,8.1,
2244,"Sabrina, the Teenage Witch",1996,all,6.6,
2245,The Split,2018,,7.6,73%
2246,Airwolf,1984,7+,6.7,
2247,Bleak House,2005,16+,8.3,
2248,American Housewife,2016,7+,7.3,
2249,Monster Musume: Everyday Life with Monster Girls,2017,18+,6.7,
2250,Claws,2017,18+,7.3,90%
2251,Metalocalypse,2006,18+,8.2,
2252,Highschool of the Dead,2010,18+,7.2,
2253,The Musketeers,2014,16+,7.8,
2254,The Eric Andre Show,2012,18+,8.6,
2255,Noragami,2014,16+,7.9,
2256,My Teen Romantic Comedy SNAFU,2013,16+,7.8,
2257,The First 48,2004,18+,8.2,
2258,Sealab 2021,2000,16+,7.9,74%
2259,Deutschland 86,2018,,7.6,100%
2260,Rugrats,1991,all,7.4,
2261,Atlantis,2013,7+,6.6,62%
2262,Reprisal,2019,18+,7.5,44%
2263,The Event,2010,16+,7,67%
2264,Danny Phantom,2004,7+,7.1,
2265,Life in Pieces,2015,7+,8,
2266,X-Men: Evolution,2000,7+,7.9,
2267,Cardinal,2017,16+,7.7,
2268,Spiral,2005,7+,8.5,
2269,Good Luck Charlie,2010,all,7,
2270,Overlord,2015,18+,7.8,
2271,Pawn Stars,2009,7+,7.2,
2272,American Gothic,1995,7+,8.1,67%
2273,LEGO Masters,2020,7+,7.2,67%
2274,Anthony Bourdain: No Reservations,2005,7+,8.4,
2275,Dawson's Creek,1998,16+,6.6,
2276,Taxi,1978,7+,7.6,
2277,Bless This Mess,2019,7+,6.7,82%
2278,Forged in Fire,2015,7+,8.4,
2279,Schooled,2019,7+,6.9,73%
2280,Robin of Sherwood,1984,,8.5,
2281,Assassination Classroom,2015,16+,8,
2282,The Mick,2017,16+,7.8,
2283,Yu-Gi-Oh! GX,2004,all,6.7,
2284,The League of Gentlemen,1999,18+,8.4,
2285,Black Lagoon,2006,18+,8,
2286,Silent Witness,1996,16+,7.8,
2287,DARLING in the FRANXX,2018,16+,7.3,
2288,Diabolik Lovers,2013,16+,5.3,
2289,Numb3rs,2006,7+,6.9,
2290,The Masked Singer,2019,7+,6.3,
2291,Naked and Afraid,2013,16+,6.6,
2292,Friday Night Dinner,2011,18+,8.1,
2293,Fire Force,2019,7+,7.7,
2294,Station 19,2018,16+,6.5,
2295,The Future Diary,2011,18+,7.6,
2296,Saved by the Bell,1989,all,7,
2297,Breakout Kings,2011,16+,7.3,41%
2298,The Ultimate Fighter,2005,16+,7.8,
2299,Ergo Proxy,2006,16+,8,
2300,Saving Hope,2012,16+,7.5,
2301,The Bold Type,2017,16+,8,
2302,Pitch,2016,16+,7.4,94%
2303,How the Universe Works,2010,7+,9,
2304,Dragon Ball GT,1996,7+,6.8,
2305,The Long Road Home,2017,18+,7.5,77%
2306,Crayon Shin-chan,1992,7+,7.9,
2307,Intervention,2005,16+,7.9,
2308,The Outer Limits,1995,18+,7.7,
2309,Outsourced,2010,16+,7.5,20%
2310,60 Days In,2016,16+,7.7,
2311,Into the Dark,2018,18+,6.3,74%
2312,Clique,2017,7+,7,100%
2313,The Son,2017,16+,7.5,52%
2314,Songland,2019,7+,7.7,67%
2315,Lincoln Rhyme: Hunt for the Bone Collector,2020,16+,6.9,30%
2316,Saving Grace,2007,18+,7.6,73%
2317,90 Day Fiancé,2014,16+,6.3,
2318,"Beverly Hills, 90210",1990,7+,6.3,
2319,Darker than Black,2007,16+,7.7,
2320,MasterChef,2010,16+,7.3,
2321,This Country,2017,16+,8.5,96%
2322,Kitchen Nightmares,2007,16+,7.4,
2323,90 Day Fiancé: Before the 90 Days,2017,16+,6.7,
2324,Remington Steele,1982,7+,7.2,
2325,Tyler Perry's If Loving You Is Wrong,2014,16+,5.8,
2326,Highlander: The Series,1992,16+,7.2,
2327,Lark Rise to Candleford,2008,7+,8.1,
2328,Catfish: The TV Show,2012,16+,7.1,
2329,Agatha Christie's Marple,2004,16+,7.7,
2330,Monogatari,2009,16+,8,
2331,Project Runway,2004,16+,7.3,
2332,The First,2018,18+,6.7,68%
2333,9-1-1: Lone Star,2020,16+,6.4,
2334,Sense and Sensibility,2008,16+,8,
2335,Homicide Hunter: Lt Joe Kenda,2011,16+,8.8,
2336,Seraph of the End,2015,16+,7.5,
2337,Gangland Undercover,2015,16+,8.2,
2338,Party of Five,1994,7+,6.8,
2339,Devious Maids,2013,7+,7.8,
2340,Digimon Tamers,2001,7+,7.7,
2341,Drunk History,2013,16+,7.8,
2342,The Penguins of Madagascar,2009,7+,7.6,
2343,The Purge,2018,18+,6.4,42%
2344,Survivorman,2004,7+,8.2,
2345,Higurashi When They Cry,2006,18+,8,
2346,Melissa & Joey,2010,7+,7,
2347,River Monsters,2009,7+,8.2,
2348,General Hospital,1963,7+,6.5,
2349,Scott & Bailey,2011,7+,7.9,
2350,Dollface,2019,,7.4,50%
2351,Upstairs Downstairs,2010,7+,7.4,
2352,Difficult People,2015,18+,7,95%
2353,Apple Tree Yard,2017,18+,7.1,92%
2354,Man vs. Wild,2006,7+,8.1,
2355,Good Trouble,2019,16+,7.4,
2356,While You Were Sleeping,2017,,8.4,
2357,Mr. Pickles,2014,18+,7.3,
2358,Log Horizon,2013,16+,7.7,
2359,DCI Banks,2011,18+,7.6,
2360,Prisoners of War,2010,,8.4,100%
2361,The Fades,2011,18+,7.8,
2362,The Firm,2012,16+,7,39%
2363,Fruits Basket,2019,7+,8.3,
2364,Adam-12,1968,7+,7.5,
2365,Kenichi The Mightiest Disciple,2006,16+,8.2,
2366,The Joy of Painting,1983,all,9.4,
2367,Gold Rush,2011,7+,7.3,
2368,Lupin the Third,1971,16+,7.9,
2369,McLeod's Daughters,2001,16+,7.2,
2370,Hill Street Blues,1981,16+,8.1,
2371,Brickleberry,2012,18+,7.4,
2372,The Tonight Show Starring Jimmy Fallon,2014,16+,7.3,
2373,Jeopardy!,1964,all,8.2,
2374,Family Matters,1989,all,6.5,
2375,Foster's Home for Imaginary Friends,2004,7+,7.6,
2376,National Treasure,2016,16+,7.4,91%
2377,Kojak,1973,16+,7.1,
2378,Time After Time,2017,16+,6.7,67%
2379,Star,2016,16+,6.6,
2380,The Marvelous Misadventures of Flapjack,2008,7+,7.8,
2381,Expedition Unknown,2015,7+,8.2,
2382,I'm Dying Up Here,2017,18+,7.4,51%
2383,Fixer Upper,2013,all,8.3,
2384,The Familiar of Zero,2006,16+,7.1,
2385,The Voice,2011,7+,6.5,
2386,Wings,1990,7+,7.2,
2387,The Cool Kids,2018,16+,7,65%
2388,The Pink Panther Show,1964,all,7.6,
2389,The Guardian,2001,7+,7.4,
2390,The Conners,2018,7+,5.3,89%
2391,Garfield and Friends,1988,7+,7.3,
2392,New Tricks,2003,16+,7.8,
2393,Wolfblood,2013,7+,7.7,
2394,Fast N' Loud,2012,16+,7.5,
2395,A.N.T. Farm,2011,all,5,
2396,Shiki,2010,18+,7.7,
2397,Real Humans,2012,16+,7.9,
2398,What's Wrong with Secretary Kim,2018,all,8.1,
2399,Land of Honor,2014,16+,7.9,
2400,Banished,2015,18+,7.4,
2401,Samantha Who?,2007,7+,7.3,77%
2402,The Powerpuff Girls,1998,7+,7.2,
2403,Being Erica,2009,16+,7.5,
2404,False Flag,2015,,7.8,
2405,Dark Shadows,1966,7+,7.5,
2406,"Diners, Drive-Ins and Dives",2007,all,7.3,
2407,Tyler Perry's The Haves and the Have Nots,2013,,6,
2408,Shots Fired,2017,16+,6.4,84%
2409,Four Weddings and a Funeral,2019,,7.1,43%
2410,Second Chance,2016,16+,7.5,
2411,K.C. Undercover,2015,all,6.1,
2412,Doug,1991,all,7.4,
2413,Detroit 1-8-7,2010,16+,7.6,83%
2414,The Carmichael Show,2015,7+,7.6,86%
2415,Spy,2011,7+,7.9,100%
2416,24: Legacy,2017,16+,6.2,59%
2417,Ranma ½,1989,16+,7.9,
2418,Harrow,2018,,7.6,
2419,Medium,2005,16+,6.9,
2420,World of Dance,2017,7+,7,
2421,Coronation Street,1960,7+,5.5,
2422,How It's Made,2001,all,7.8,
2423,Life Below Zero,2013,7+,8,
2424,T@gged,2016,16+,7.3,
2425,The Bob Newhart Show,1972,all,8.1,
2426,The PJs,1999,16+,6.6,
2427,Moone Boy,2012,16+,8.1,
2428,Ghosted,2017,7+,6.2,59%
2429,The Mary Tyler Moore Show,1970,7+,8.1,
2430,Unsolved Mysteries,1987,7+,8.3,
2431,The Practice,1997,16+,7.7,
2432,Oh My Venus,2015,,7.8,
2433,The Secret Life of the American Teenager,2008,16+,4.9,
2434,Married at First Sight,2014,16+,6.3,
2435,American Ninja Warrior,2009,7+,6.8,
2436,House Hunters,1999,all,8.2,
2437,Little Britain,2003,18+,7.6,
2438,American Pickers,2010,7+,7,
2439,Sailor Moon Crystal,2014,16+,7.9,
2440,Chowder,2007,7+,7.3,
2441,mixed-ish,2019,7+,6.2,80%
2442,Thief,2006,18+,7.5,81%
2443,Nightwatch,2015,16+,8.9,
2444,Dirty Sexy Money,2007,16+,7.2,68%
2445,Big Time Rush,2009,all,6.2,
2446,Snow White with the Red Hair,2015,16+,7.8,
2447,The Three Stooges,1934,all,8.6,
2448,RuPaul's Drag Race: Untucked,2010,16+,7.9,
2449,The Lord of the Skies,2013,16+,6.8,
2450,Deputy,2020,16+,6.1,40%
2451,Eli Stone,2008,7+,7.6,60%
2452,Penn & Teller: Bullshit!,2003,18+,8.2,
2453,Shark,2006,16+,7.1,52%
2454,Mistresses,2013,16+,7.1,
2455,Murder in the First,2014,18+,7.2,
2456,Shut Eye,2016,18+,7.4,43%
2457,Chopped,2009,all,7.5,
2458,Teen Titans Go!,2013,7+,5.2,
2459,Running Wild with Bear Grylls,2014,7+,7.7,
2460,The Thundermans,2013,all,5.7,
2461,Horrible Histories,2009,7+,8.8,
2462,Space Dandy,2014,16+,8.1,83%
2463,Fosse/Verdon,2019,18+,7.9,81%
2464,The Story of Film: An Odyssey,2011,,8.5,
2465,The Adventures of Jimmy Neutron: Boy Genius,2002,all,6.7,
2466,Kimi ni Todoke: From Me to You,2009,7+,7.8,
2467,Diff'rent Strokes,1978,all,6.6,
2468,Blue Spring Ride,2014,,7.4,
2469,Full Metal Panic!,2002,16+,7.6,
2470,Dance Moms,2011,7+,4.6,
2471,GameFace,2017,,7.7,83%
2472,The Rifleman,1958,7+,8.3,
2473,Light as a Feather,2018,16+,6.6,44%
2474,The Greatest American Hero,1981,7+,7.3,
2475,Speechless,2016,7+,7.6,
2476,St. Elsewhere,1982,7+,7.8,
2477,Travel Man: 48 Hours in...,2015,7+,8.3,
2478,The Incredible Dr. Pol,2011,7+,8.6,
2479,Street Outlaws,2013,7+,6.7,
2480,Stan Against Evil,2016,18+,7.3,
2481,The Dead Files,2011,7+,6.8,
2482,Bluestone 42,2013,16+,8,
2483,Persona 4 The Animation,2011,7+,7.6,
2484,American Idol,2002,7+,4.1,68%
2485,Look Around You,2002,7+,8.4,
2486,D.Gray-man,2006,16+,7.7,
2487,Braquo,2009,7+,8,
2488,Jeremiah,2002,18+,7,
2489,Spice and Wolf,2008,16+,8,
2490,X Company,2015,16+,7.7,
2491,Almost Family,2019,16+,6.3,24%
2492,Bakuman,2010,16+,8,
2493,Fruits Basket,2001,7+,7.9,
2494,Dharma & Greg,1997,16+,6.3,
2495,Blood Blockade Battlefront,2015,18+,7.2,
2496,Man v. Food,2008,all,7.3,
2497,Storage Wars,2010,7+,6.4,
2498,World Trigger,2014,16+,7.5,
2499,Reba,2001,7+,6.5,
2500,Haven't You Heard? I'm Sakamoto,2016,16+,7.2,
2501,SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn't Exist,2015,18+,7.1,
2502,Beyond Scared Straight,2011,18+,7.3,
2503,The Fall Guy,1981,7+,7.1,
2504,Toriko,2011,7+,7.3,
2505,Pasión Prohibida,2013,,8.4,
2506,How Not to Summon a Demon Lord,2018,18+,7,
2507,Gordon Ramsay's 24 Hours to Hell and Back,2018,16+,7.3,
2508,Lip Service,2010,18+,7.4,
2509,Find Me in Paris,2018,all,7.3,
2510,Rev.,2010,16+,7.9,
2511,Rosario + Vampire,2008,18+,7,
2512,The Riches,2007,18+,7.8,
2513,The Beverly Hillbillies,1962,all,7.1,
2514,Zac & Mia,2017,16+,8.1,
2515,Step by Step,1991,all,6.5,
2516,Outnumbered,2007,7+,8,
2517,The Accident,2019,,6,92%
2518,Dimension 404,2017,7+,6.6,80%
2519,Laverne & Shirley,1976,all,6.9,
2520,The Most Dangerous Animal of All,2020,16+,6.2,73%
2521,The Kennedys,2011,18+,7.6,
2522,Him & Her,2010,16+,7.8,
2523,Un village français,2009,,8.3,
2524,Alone Together,2018,16+,6.3,62%
2525,Love Stage!!,2014,18+,7.3,
2526,Burden of Truth,2018,16+,7.2,
2527,Tiny Toon Adventures,1990,all,7.5,
2528,Inside Amy Schumer,2013,18+,6,86%
2529,The White Shadow,1978,,8,
2530,WWE NXT,2010,7+,7.7,
2531,Your Pretty Face Is Going to Hell,2013,18+,7.7,
2532,The Incredible Hulk,1978,7+,7,
2533,The Biggest Loser,2004,7+,5.4,
2534,Dice,2016,18+,7.4,33%
2535,Good Bones,2015,,7.3,
2536,Yona of the Dawn,2014,16+,8.1,
2537,Dates,2013,,7.5,88%
2538,Duncanville,2020,16+,5.6,89%
2539,Bluff City Law,2019,16+,6.8,36%
2540,MEGALOBOX,2018,16+,7.8,
2541,Rosewood,2015,16+,6.7,9%
2542,20/20,1978,,6.6,
2543,Hellsing,2001,16+,7.9,
2544,Infinite Stratos,2011,18+,6.7,
2545,Plastic Memories,2015,16+,7.3,
2546,Midnattssol,2016,7+,7.5,
2547,Intruders,2014,16+,6.7,39%
2548,Bad Banks,2018,7+,8,
2549,WWE Friday Night SmackDown,1999,7+,7.3,
2550,Melrose Place,1992,16+,5.8,
2551,To Love-Ru,2008,18+,6.9,
2552,Locked Up Abroad,2006,16+,8.2,
2553,Wiseguy,1987,7+,7.8,
2554,Graves,2016,18+,6.5,50%
2555,Popeye the Sailor,1960,all,7.1,
2556,Perfect Harmony,2019,7+,6.6,62%
2557,City Homicide,2001,,7.4,
2558,Hillary,2020,18+,5.9,77%
2559,Mountain Men,2012,7+,7.3,
2560,Baywatch,1989,7+,5.3,
2561,MasterChef Junior,2013,all,6.7,
2562,Property Brothers,2011,all,7.2,
2563,The Odd Couple,2015,7+,6.4,
2564,Kingdom,2007,,7.9,
2565,Guilty Crown,2011,16+,7.1,
2566,A Certain Scientific Railgun,2009,16+,7.5,
2567,Mister Ed,1961,all,7,
2568,Sonic Boom,2014,7+,7,
2569,Cardfight!! Vanguard,2011,16+,7.2,
2570,The Bastard Executioner,2015,18+,6.2,47%
2571,Clarence,2014,7+,6.5,
2572,Utopia Falls,2020,7+,4.9,43%
2573,Dual Survival,2010,16+,7.5,
2574,Alias Smith and Jones,1971,7+,7.6,
2575,House Hunters International,2006,all,7,
2576,Danganronpa: The Animation,2013,18+,6.9,
2577,Naked and Afraid XL,2015,16+,7.3,
2578,Ben 10: Omniverse,2012,7+,5.7,
2579,The Qwaser of Stigmata,2010,18+,5.5,
2580,Haganai: I Don't Have Many Friends,2011,18+,7.2,
2581,American Gladiators,1989,7+,6.5,
2582,OK K.O.! Let's Be Heroes,2017,7+,7.1,
2583,The Real Housewives of Beverly Hills,2010,16+,4.8,
2584,Silk Stalkings,1991,16+,6.5,
2585,Packed to the Rafters,2008,18+,7.4,
2586,Damien,2016,16+,6.9,11%
2587,Taggart,1983,18+,7.2,
2588,The Asterisk War,2015,16+,6.8,
2589,Hard Sun,2018,18+,6.6,48%
2590,Justice League Action,2016,7+,7.7,
2591,Some Girls,2012,16+,7.6,
2592,Perfect Strangers,1986,7+,7.2,
2593,Lost in Space,1965,all,7.2,
2594,The Game,2006,16+,6.7,
2595,Love Island,2015,,5.1,
